frequency_GHz,central_europe_winter,tropics_august,central_europe_summer,standard,arctic_winter,arctic_summer,tropics_february
1.852570000000000050e+02,2.531896728859425423e+02,2.525749278660146047e+02,2.597454834250420390e+02,1.781570047565959953e+02,2.482513229031333140e+02,2.578799436213415106e+02,2.625214439172951302e+02
1.852669999999999959e+02,2.532583692099665313e+02,2.526549884798527046e+02,2.598378906741357355e+02,1.781572133074381554e+02,2.482904505172612915e+02,2.579498342577608128e+02,2.625964585440867722e+02
1.852719999999999914e+02,2.532925893081618653e+02,2.526948864297152682e+02,2.598839491464613047e+02,1.781573176057868864e+02,2.483099817698541187e+02,2.579846673559697479e+02,2.626338154093035087e+02
1.852820000000000107e+02,2.533607743046597420e+02,2.527744190111685896e+02,2.599757762704600168e+02,1.781575262496300240e+02,2.483489789151445279e+02,2.580541099352327024e+02,2.627082302440467743e+02
1.852870000000000061e+02,2.533947395776984877e+02,2.528140541983509877e+02,2.600215451235768001e+02,1.781576305945006595e+02,2.483684447041039789e+02,2.580887197350890006e+02,2.627452890084128967e+02
1.852969999999999970e+02,2.534624166194841450e+02,2.528930637487380295e+02,2.601127939295545843e+02,1.781578393316160316e+02,2.484073104667478447e+02,2.581577171761234695e+02,2.628191112006821868e+02
1.853019999999999925e+02,2.534961287696804675e+02,2.529324386636949100e+02,2.601582740952066501e+02,1.781579437235099022e+02,2.484267103381414472e+02,2.581921051434861738e+02,2.628558754100939154e+02
1.853100000000000023e+02,2.535498935905836504e+02,2.529952593303320327e+02,2.602308427029471432e+02,1.781581107829187260e+02,2.484577042020274007e+02,2.582469728233494379e+02,2.629144956996566975e+02
1.853120000000000118e+02,2.535633012924263596e+02,2.530109301455477464e+02,2.602489465039062111e+02,1.781581525540178745e+02,2.484654438137145291e+02,2.582606603716332074e+02,2.629291119942208184e+02
1.853170000000000073e+02,2.535967620530403792e+02,2.530500472596871759e+02,2.602941389725282875e+02,1.781582569925458017e+02,2.484847773174081738e+02,2.582948279626940575e+02,2.629655851377657996e+02
1.853269999999999982e+02,2.536634335510421181e+02,2.531280255960762986e+02,2.603842370170801814e+02,1.781584659157963415e+02,2.485233776053383394e+02,2.583629439041342266e+02,2.630382430359325099e+02
1.853319999999999936e+02,2.536966446824537513e+02,2.531668873607141563e+02,2.604291428307474803e+02,1.781585704008489017e+02,2.485426442915470773e+02,2.583968925817243303e+02,2.630744285469214674e+02
1.853420000000000130e+02,2.537628187037633438e+02,2.532443574335011363e+02,2.605186686499508255e+02,1.781587794175850945e+02,2.485811104980575408e+02,2.584645721547343555e+02,2.631465145707840065e+02
1.853470000000000084e+02,2.537957819929622758e+02,2.532829662797273897e+02,2.605632889044683225e+02,1.781588839491245153e+02,2.486003099206393472e+02,2.584983033793449749e+02,2.631824158280795700e+02
1.853569999999999993e+02,2.538614621348918092e+02,2.533599329302323611e+02,2.606522447385257237e+02,1.781590930588720028e+02,2.486386411558034411e+02,2.585655494988474175e+02,2.632539366815174162e+02
1.853619999999999948e+02,2.538941793923474677e+02,2.533982912680190509e+02,2.606965805781351833e+02,1.781591976367987513e+02,2.486577728708972757e+02,2.585990647221763084e+02,2.632895570105574166e+02
1.853720000000000141e+02,2.539593692971385792e+02,2.534747592953198989e+02,2.607849687641238461e+02,1.781594068398754871e+02,2.486959682497017923e+02,2.586658803050134452e+02,2.633605192913452697e+02
1.853770000000000095e+02,2.539918423540356116e+02,2.535128695137319426e+02,2.608290213805107669e+02,1.781595114642226179e+02,2.487150318148232202e+02,2.586991809885764724e+02,2.633958619648194031e+02
1.853870000000000005e+02,2.540565457050288956e+02,2.535888436749060304e+02,2.609168443481170812e+02,1.781597207597895931e+02,2.487530904526774407e+02,2.587655689370704977e+02,2.634662721674035311e+02
1.853919999999999959e+02,2.540887764128250126e+02,2.536267081410621529e+02,2.609606149787917957e+02,1.781598254311056451e+02,2.487720854282677863e+02,2.587986565238146568e+02,2.635013404068453724e+02
1.854019999999999868e+02,2.541529969306785688e+02,2.537021931488695827e+02,2.610478752458605527e+02,1.781600348199773123e+02,2.488100064466181607e+02,2.588646197384654215e+02,2.635712049238915142e+02
1.854070000000000107e+02,2.541849871579431692e+02,2.537398142094768616e+02,2.610913651714585058e+02,1.781601395373127730e+02,2.488289323925510530e+02,2.588974956835968442e+02,2.636060019006685593e+02
1.854170000000000016e+02,2.542487285962617989e+02,2.538148147340316996e+02,2.611780653400588790e+02,1.781603490186647036e+02,2.488667149129702807e+02,2.589630370473667540e+02,2.636753270255198913e+02
1.854219999999999970e+02,2.542804802274910685e+02,2.538521947121307960e+02,2.612212758814742983e+02,1.781604537825039642e+02,2.488855713899268665e+02,2.589957027914486503e+02,2.637098558615540469e+02
1.854319999999999879e+02,2.543437463696944292e+02,2.539267153796534728e+02,2.613074186332005979e+02,1.781606633570714564e+02,2.489232145374240304e+02,2.590608251961668316e+02,2.637786477897255395e+02
1.854370000000000118e+02,2.543752613035529180e+02,2.539638565778364807e+02,2.613503511507672101e+02,1.781607681673142451e+02,2.489420011084885118e+02,2.590932821778518473e+02,2.638129115594957739e+02
1.854470000000000027e+02,2.544380559591313613e+02,2.540379019697441265e+02,2.614359392445243770e+02,1.781609778341961032e+02,2.489795040057612994e+02,2.591579884918282346e+02,2.638811763915592223e+02
1.854519999999999982e+02,2.544693361065384352e+02,2.540748066671447134e+02,2.614785951356056444e+02,1.781610826912107655e+02,2.489982202350731768e+02,2.591902381405321876e+02,2.639151781212211745e+02
1.854619999999999891e+02,2.545316631081667538e+02,2.541483813200881627e+02,2.615636314010346268e+02,1.781612924505786850e+02,2.490355820113217362e+02,2.592545312285806745e+02,2.639829218636830319e+02
1.854670000000000130e+02,2.545627103904388377e+02,2.541850517744323952e+02,2.616060120982604076e+02,1.781613973542483507e+02,2.490542274597681853e+02,2.592865749780477245e+02,2.640166645335341968e+02
1.854770000000000039e+02,2.546245735903318064e+02,2.542581601805498224e+02,2.616904994349206390e+02,1.781616072066550771e+02,2.490914472366801533e+02,2.593504576883097457e+02,2.640838931016781430e+02
1.854819999999999993e+02,2.546553899382286374e+02,2.542945986263098064e+02,2.617326064041556606e+02,1.781617121561233432e+02,2.491100214685299647e+02,2.593822969616724663e+02,2.641173796470153547e+02
1.854919999999999902e+02,2.547167932057703297e+02,2.543672452324975382e+02,2.618165477755543975e+02,1.781619221012163621e+02,2.491470983748229457e+02,2.594457721345816594e+02,2.641840988660956100e+02
1.854970000000000141e+02,2.547473805573720256e+02,2.544034538817432463e+02,2.618583825139054397e+02,1.781620270964779422e+02,2.491656009507059935e+02,2.594774083508584113e+02,2.642173321771959422e+02
1.855070000000000050e+02,2.548083277758334475e+02,2.544756430900547173e+02,2.619417809448029288e+02,1.781622371345689544e+02,2.492025341093967654e+02,2.595404788185280722e+02,2.642835477844764682e+02
1.855120000000000005e+02,2.548386880755805919e+02,2.545116241324278406e+02,2.619833449805980194e+02,1.781623421764101067e+02,2.492209645923732637e+02,2.595719133816037356e+02,2.643165307086279086e+02
1.855219999999999914e+02,2.548991831387664320e+02,2.545833602989006579e+02,2.620662035544614810e+02,1.781625523068717314e+02,2.492577531255378176e+02,2.596345819577421139e+02,2.643822483552962126e+02
1.855269999999999868e+02,2.549293183361939725e+02,2.546191159014153413e+02,2.621074984421358636e+02,1.781626573948669545e+02,2.492761110760048950e+02,2.596658162776639074e+02,2.644149836967605438e+02
1.855370000000000061e+02,2.549893651471953149e+02,2.546904033367723628e+02,2.621898202969454132e+02,1.781628676174295833e+02,2.493127541034361627e+02,2.597280857644237813e+02,2.644802089494523898e+02
1.855420000000000016e+02,2.550192771951723500e+02,2.547259356434672668e+02,2.622308476183630432e+02,1.781629727521096811e+02,2.493310390807251622e+02,2.597591212407738794e+02,2.645126994704916115e+02
1.855519999999999925e+02,2.550788796627595900e+02,2.547967786139388409e+02,2.623126359428116530e+02,1.781631830672205865e+02,2.493675357232500858e+02,2.598209944333264048e+02,2.645774378132351217e+02
1.855569999999999879e+02,2.551085705166180730e+02,2.548320897459322509e+02,2.623533973055585875e+02,1.781632882479176772e+02,2.493857472876708243e+02,2.598518324534774138e+02,2.646096862354193604e+02
1.855670000000000073e+02,2.551677325527001017e+02,2.549024924712343534e+02,2.624346553369327921e+02,1.781634986548842789e+02,2.494220966569635038e+02,2.599133121188293671e+02,2.646739430710171064e+02
1.855720000000000027e+02,2.551972041693542508e+02,2.549375845280706017e+02,2.624751523703444605e+02,1.781636038817918859e+02,2.494402343637109709e+02,2.599439540712897951e+02,2.647059520757622408e+02
1.855819999999999936e+02,2.552559296874841834e+02,2.550075511829656421e+02,2.625558833911930492e+02,1.781638143818871072e+02,2.494764355739812345e+02,2.600050429770338951e+02,2.647697327271176846e+02
1.855869999999999891e+02,2.552851840240547574e+02,2.550424262404122828e+02,2.625961177480713786e+02,1.781639196551662963e+02,2.494944989798602251e+02,2.600354902388423284e+02,2.648015049564027095e+02
1.855970000000000084e+02,2.553434769372504149e+02,2.551119609550619884e+02,2.626763250831239702e+02,1.781641302461530074e+02,2.495305511372250464e+02,2.600961911359157170e+02,2.648648146686589371e+02
1.856020000000000039e+02,2.553725159487387657e+02,2.551466210665086578e+02,2.627162984354766877e+02,1.781642355657781707e+02,2.495485397914101213e+02,2.601264450751603476e+02,2.648963527257243413e+02
1.856119999999999948e+02,2.554303801667232108e+02,2.552157279254062701e+02,2.627959854488447604e+02,1.781644462498190080e+02,2.495844420026807882e+02,2.601867606943415012e+02,2.649591966673386310e+02
1.856169999999999902e+02,2.554592058075748753e+02,2.552501751218143795e+02,2.628356994880638808e+02,1.781645516151775155e+02,2.496023554593873541e+02,2.602168226758873288e+02,2.649905031177725050e+02
1.856270000000000095e+02,2.555166452355592810e+02,2.553188581647034141e+02,2.629148695800998894e+02,1.781647623914347491e+02,2.496381068214102754e+02,2.602767557336291020e+02,2.650528863824769132e+02
1.856320000000000050e+02,2.555452594562829347e+02,2.553530944550210222e+02,2.629543260156939937e+02,1.781648678027855226e+02,2.496559446255340902e+02,2.603066271110932348e+02,2.650839637545172991e+02
1.856419999999999959e+02,2.556022779924747113e+02,2.554213576764040283e+02,2.630329826214837681e+02,1.781650786715157722e+02,2.496915442313846825e+02,2.603661803164004027e+02,2.651458913621529518e+02
1.856469999999999914e+02,2.556306827402464705e+02,2.554553850467556515e+02,2.630721831779046056e+02,1.781651841289408935e+02,2.497093059325214313e+02,2.603958624411417304e+02,2.651767421477088646e+02
1.856570000000000107e+02,2.556872842744001559e+02,2.555232323974505846e+02,2.631503297640919641e+02,1.781653950892810485e+02,2.497447528715119347e+02,2.604550384762670205e+02,2.652382190460504034e+02
1.856620000000000061e+02,2.557154814916949874e+02,2.555570528122591725e+02,2.631892761814499409e+02,1.781655005924893942e+02,2.497624380100531312e+02,2.604845326860771024e+02,2.652688457012175718e+02
1.856719999999999970e+02,2.557716699033474868e+02,2.556244881982082404e+02,2.632669162421545366e+02,1.781657116452222454e+02,2.497977313655575244e+02,2.605433342331912172e+02,2.653298767674269811e+02
1.856769999999999925e+02,2.557996615273221153e+02,2.556581035987974246e+02,2.633056102753193954e+02,1.781658171947005940e+02,2.498153394808996097e+02,2.605726418634515085e+02,2.653602817130188214e+02
1.856870000000000118e+02,2.558554406843404649e+02,2.557251308821279565e+02,2.633827473316549117e+02,1.781660283387291770e+02,2.498504783264006335e+02,2.606310715704569247e+02,2.654208717547613219e+02
1.856920000000000073e+02,2.558832286455560734e+02,2.557585431893197665e+02,2.634211907480309947e+02,1.781661339343843338e+02,2.498680089564626883e+02,2.606601939438816089e+02,2.654510573775882563e+02
1.857019999999999982e+02,2.559386024022920196e+02,2.558251661881109555e+02,2.634978283452162486e+02,1.781663451706876060e+02,2.499029923642243318e+02,2.607182544592292857e+02,2.655112111340491197e+02
1.857069999999999936e+02,2.559661886244341815e+02,2.558583772996071843e+02,2.635360229216347534e+02,1.781664508116476497e+02,2.499204450412374854e+02,2.607471928933653089e+02,2.655411797868428039e+02
1.857170000000000130e+02,2.560211608211396879e+02,2.559245997890095055e+02,2.636121646261681803e+02,1.781666621403241777e+02,2.499552720736793106e+02,2.608048868392368718e+02,2.656009019304208323e+02
1.857220000000000084e+02,2.560485472203181416e+02,2.559576115818051676e+02,2.636501121528222029e+02,1.781667678270617614e+02,2.499726463265998291e+02,2.608336426454181947e+02,2.656306559329867696e+02
1.857319999999999993e+02,2.561031216802781501e+02,2.560234372935479996e+02,2.637257615511289259e+02,1.781669792475143765e+02,2.500073160386322400e+02,2.608909726366102291e+02,2.656899510702934322e+02
1.857369999999999948e+02,2.561303101640961586e+02,2.560562516221940541e+02,2.637634638239988476e+02,1.781670849803784904e+02,2.500246113932745402e+02,2.609195471110091944e+02,2.657194927099176880e+02
1.857470000000000141e+02,2.561844906941843192e+02,2.561216842448174589e+02,2.638386245209481444e+02,1.781672964922711628e+02,2.500591228328129034e+02,2.609765157416135253e+02,2.657783653833309359e+02
1.857520000000000095e+02,2.562114831614777017e+02,2.561543029436871279e+02,2.638760833461705033e+02,1.781674022710633665e+02,2.500763388125417350e+02,2.610049101814030337e+02,2.658076969145083126e+02
1.857620000000000005e+02,2.562652735495705656e+02,2.562193461239078829e+02,2.639507589602462190e+02,1.781676138749227505e+02,2.501106910199137019e+02,2.610615200281351349e+02,2.658661516033742487e+02
1.857669999999999959e+02,2.562920718892986542e+02,2.562517710058484113e+02,2.639879761520092529e+02,1.781677196992346808e+02,2.501278271420259500e+02,2.610897357178943707e+02,2.658952752505526860e+02
1.857769999999999868e+02,2.563454759041218267e+02,2.563164283476118612e+02,2.640621703153610156e+02,1.781679313948826575e+02,2.501620191514243174e+02,2.611459893416982823e+02,2.659533163705896186e+02
1.857820000000000107e+02,2.563720819956810146e+02,2.563486612036973611e+02,2.640991476922447418e+02,1.781680372652205904e+02,2.501790749287442850e+02,2.611740275601755457e+02,2.659822343270969895e+02
1.857920000000000016e+02,2.564251033848028669e+02,2.564129362701252148e+02,2.641728640486819586e+02,1.781682490522753710e+02,2.502131057625954611e+02,2.612299275090029482e+02,2.660398662344437071e+02
1.857969999999999970e+02,2.564515190965303191e+02,2.564449788711698375e+02,2.642096034350834657e+02,1.781683549689205108e+02,2.502300807081795995e+02,2.612577895226392002e+02,2.660685806625984355e+02
1.858069999999999879e+02,2.565041615860127990e+02,2.565088751828442355e+02,2.642828456385743721e+02,1.781685668467913217e+02,2.502639493805341999e+02,2.613133383255854483e+02,2.661258076527254843e+02
1.858120000000000118e+02,2.565303887754704419e+02,2.565407292802507300e+02,2.643193488632286972e+02,1.781686728091686405e+02,2.502808429973653404e+02,2.613410253977481830e+02,2.661543206857455175e+02
1.858220000000000027e+02,2.565826560696092429e+02,2.566042503174642206e+02,2.643921205761209308e+02,1.781688847790527177e+02,2.503145485146212934e+02,2.613962255694436294e+02,2.662111469958649081e+02
1.858269999999999982e+02,2.566086965826444271e+02,2.566359176401052764e+02,2.644283894711210792e+02,1.781689907870847378e+02,2.503313603044581725e+02,2.614237389514888150e+02,2.662394607370295034e+02
1.858369999999999891e+02,2.566605923605821999e+02,2.566990668431961922e+02,2.645006943586554371e+02,1.781692028481620866e+02,2.503649016673549852e+02,2.614785929933614170e+02,2.662958905455357694e+02
1.858420000000000130e+02,2.566864480318249662e+02,2.567305491010715741e+02,2.645367307594648878e+02,1.781693089016904707e+02,2.503816311266701575e+02,2.615059339293856056e+02,2.663240070708200733e+02
